Line, Expression, Evaluation
1, g12>1 && g12>0, 2*g12 - 2>0, True
2, g12>1 && g12>0, g12^2 - 1>0, True
3, g12>1 && g12>0, g12 - 1>0, True
4, g12>1 && g12>0, g12^2 - g12>0, True
5, g12>1 && g12>0, g12 - 1>0, True
6, g12>1 && g12>0, g12^2 - 1>0, True
7, g12>1 && g12>0, 2*g12^2 - 2*g12>0, True
8, g12>1 && g12>0, 2*g12 - 2>0, True
9, g12>1 && g12>0, 2*g12 - 2>0, True
10, g12>1 && g12>0, g12 - 1>0, True
