Line, Expression, Evaluation
56, g32>1 && g32>0, 4*g32 - 4<0, False
57, g32>1 && g32>0, 3*g32^2 - 3*g32<0, False
58, g32>1 && g32>0, 8*g32 - 8<0, False
59, g32>1 && g32>0, 4*g32 - 4<0, False
60, g32>1 && g32>0, g32^2 - 1<0, False
61, g32>1 && g32>0, 4*g32^2 - 4*g32<0, False
62, g32>1 && g32>0, 3*g32^2 - 3<0, False
63, g32>1 && g32>0, 3*g32 - 3<0, False
64, g32>1 && g32>0, 2*g32 - 2<0, False
65, g32>1 && g32>0, g32 - 1<0, False
66, g32>1 && g32>0, 2*g32^2 - 2<0, False
67, g32>1 && g32>0, g32^2 - g32<0, False
68, g32>1 && g32>0, g32 - 1<0, False
69, g32>1 && g32>0, g32^2 - 1<0, False
70, g32>1 && g32>0, 2*g32^2 - 2<0, False
71, g32>1 && g32>0, 2*g32 - 2<0, False
72, g32>1 && g32>0, 3*g32^2 - 3<0, False
73, g32>1 && g32>0, 3*g32^2 - 3<0, False
74, g32>1 && g32>0, g32^2 - 1<0, False
75, g32>1 && g32>0, 4*g32^2 - 4<0, False
76, g32>1 && g32>0, g32^2 - 1<0, False
77, g32>1 && g32>0, 2*g32 - 2<0, False
78, g32>1 && g32>0, g32 - 1<0, False
79, g32>1 && g32>0, 2*g32 - 2<0, False
80, g32>1 && g32>0, g32 - 1<0, False
81, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
82, g32>1 && g32>0, 2*g32 - 2<0, False
83, g32>1 && g32>0, 4*g32 - 4<0, False
84, g32>1 && g32>0, 4*g32 - 4<0, False
85, g32>1 && g32>0, 2*g32 - 2<0, False
86, g32>1 && g32>0, g32 - 1<0, False
87, g32>1 && g32>0, 4*g32 - 4<0, False
88, g32>1 && g32>0, 2*g32 - 2<0, False
89, g32>1 && g32>0, 2*g32 - 2<0, False
90, g32>1 && g32>0, 3*g32 - 3<0, False
91, g32>1 && g32>0, 2*g32 - 2<0, False
92, g32>1 && g32>0, 2*g32 - 2<0, False
93, g32>1 && g32>0, g32^2 - 1<0, False
94, g32>1 && g32>0, g32^2 - g32<0, False
95, g32>1 && g32>0, 4*g32 - 4<0, False
96, g32>1 && g32>0, g32 - 1<0, False
97, g32>1 && g32>0, 4*g32 - 4<0, False
98, g32>1 && g32>0, g32 - 1<0, False
99, g32>1 && g32>0, g32 - 1<0, False
100, g32>1 && g32>0, 11*g32 - 11<0, False
101, g32>1 && g32>0, 2*g32^2 - 2<0, False
102, g32>1 && g32>0, 6*g32 - 6<0, False
103, g32>1 && g32>0, 2*g32 - 2<0, False
104, g32>1 && g32>0, 2*g32^2 - 2<0, False
105, g32>1 && g32>0, g32^2 - 1<0, False
106, g32>1 && g32>0, 3*g32^2 - 3<0, False
107, g32>1 && g32>0, 3*g32 - 3<0, False
108, g32>1 && g32>0, g32 - 1<0, False
109, g32>1 && g32>0, 3*g32^2 - 3*g32<0, False
110, g32>1 && g32>0, g32 - 1<0, False
111, g32>1 && g32>0, 10*g32 - 10<0, False
112, g32>1 && g32>0, 6*g32^2 - 6*g32<0, False
113, g32>1 && g32>0, 2*g32 - 2<0, False
114, g32>1 && g32>0, 4*g32 - 4<0, False
115, g32>1 && g32>0, 12*g32^2 - 8*g32 - 4<0, False
116, g32>1 && g32>0, 2*g32 - 2<0, False
117, g32>1 && g32>0, 2*g32^2 - 2<0, False
118, g32>1 && g32>0, 12*g32 - 12<0, False
119, g32>1 && g32>0, 4*g32 - 4<0, False
120, g32>1 && g32>0, 2*g32 - 2<0, False
121, g32>1 && g32>0, 2*g32 - 2<0, False
122, g32>1 && g32>0, 8*g32 - 8<0, False
123, g32>1 && g32>0, 2*g32 - 2<0, False
124, g32>1 && g32>0, 8*g32 - 8<0, False
125, g32>1 && g32>0, 2*g32 - 2<0, False
126, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
127, g32>1 && g32>0, 4*g32^2 - 2*g32 - 2<0, False
128, g32>1 && g32>0, 2*g32 - 2<0, False
129, g32>1 && g32>0, 2*g32^2 - 2<0, False
130, g32>1 && g32>0, 2*g32 - 2<0, False
131, g32>1 && g32>0, 6*g32^2 - 4*g32 - 2<0, False
132, g32>1 && g32>0, 4*g32 - 4<0, False
133, g32>1 && g32>0, 2*g32 - 2<0, False
134, g32>1 && g32>0, 2*g32 - 2<0, False
135, g32>1 && g32>0, 6*g32 - 6<0, False
136, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
137, g32>1 && g32>0, 2*g32^2 - 2<0, False
138, g32>1 && g32>0, 2*g32 - 2<0, False
139, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
140, g32>1 && g32>0, 6*g32 - 6<0, False
141, g32>1 && g32>0, 8*g32 - 8<0, False
142, g32>1 && g32>0, 4*g32^2 - 2*g32 - 2<0, False
143, g32>1 && g32>0, 6*g32 - 6<0, False
144, g32>1 && g32>0, 2*g32 - 2<0, False
145, g32>1 && g32>0, 2*g32 - 2<0, False
146, g32>1 && g32>0, 6*g32 - 6<0, False
147, g32>1 && g32>0, 4*g32^2 - 2*g32 - 2<0, False
148, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
149, g32>1 && g32>0, 2*g32^2 - 2<0, False
150, g32>1 && g32>0, 8*g32 - 8<0, False
151, g32>1 && g32>0, 2*g32^2 - 2<0, False
152, g32>1 && g32>0, 6*g32 - 6<0, False
153, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
154, g32>1 && g32>0, 12*g32 - 12<0, False
155, g32>1 && g32>0, 2*g32 - 2<0, False
156, g32>1 && g32>0, 2*g32 - 2<0, False
157, g32>1 && g32>0, 16*g32 - 16<0, False
158, g32>1 && g32>0, 2*g32 - 2<0, False
159, g32>1 && g32>0, 6*g32 - 6<0, False
160, g32>1 && g32>0, 2*g32 - 2<0, False
161, g32>1 && g32>0, 2*g32^2 - 2<0, False
162, g32>1 && g32>0, 2*g32 - 2<0, False
163, g32>1 && g32>0, 2*g32^2 - 2<0, False
164, g32>1 && g32>0, 2*g32 - 2<0, False
165, g32>1 && g32>0, 6*g32 - 6<0, False
166, g32>1 && g32>0, 2*g32 - 2<0, False
167, g32>1 && g32>0, 2*g32 - 2<0, False
168, g32>1 && g32>0, 2*g32 - 2<0, False
169, g32>1 && g32>0, 6*g32 - 6<0, False
170, g32>1 && g32>0, 14*g32 - 14<0, False
171, g32>1 && g32>0, 4*g32^2 - 4*g32<0, False
172, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
173, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
174, g32>1 && g32>0, 4*g32 - 4<0, False
175, g32>1 && g32>0, 2*g32 - 2<0, False
176, g32>1 && g32>0, 2*g32 - 2<0, False
177, g32>1 && g32>0, 6*g32 - 6<0, False
178, g32>1 && g32>0, 6*g32^2 - 6*g32<0, False
179, g32>1 && g32>0, 6*g32^2 - 4*g32 - 2<0, False
180, g32>1 && g32>0, 8*g32 - 8<0, False
181, g32>1 && g32>0, 4*g32^2 - 4<0, False
182, g32>1 && g32>0, 2*g32 - 2<0, False
183, g32>1 && g32>0, 4*g32 - 4<0, False
184, g32>1 && g32>0, 2*g32 - 2<0, False
185, g32>1 && g32>0, 4*g32 - 4<0, False
186, g32>1 && g32>0, 4*g32 - 4<0, False
187, g32>1 && g32>0, 2*g32 - 2<0, False
188, g32>1 && g32>0, 6*g32 - 6<0, False
189, g32>1 && g32>0, 2*g32 - 2<0, False
190, g32>1 && g32>0, g32^2 - 1<0, False
191, g32>1 && g32>0, 3*g32 - 3<0, False
192, g32>1 && g32>0, g32 - 1<0, False
193, g32>1 && g32>0, 4*g32^2 - 4*g32<0, False
194, g32>1 && g32>0, 6*g32 - 6<0, False
195, g32>1 && g32>0, 6*g32 - 6<0, False
196, g32>1 && g32>0, 2*g32 - 2<0, False
197, g32>1 && g32>0, 4*g32 - 4<0, False
198, g32>1 && g32>0, g32^2 - 1<0, False
199, g32>1 && g32>0, 6*g32 - 6<0, False
200, g32>1 && g32>0, 3*g32 - 3<0, False
201, g32>1 && g32>0, 5*g32^2 - 4*g32 - 1<0, False
202, g32>1 && g32>0, 4*g32 - 4<0, False
203, g32>1 && g32>0, 6*g32 - 6<0, False
204, g32>1 && g32>0, g32 - 1<0, False
205, g32>1 && g32>0, 8*g32 - 8<0, False
206, g32>1 && g32>0, g32^2 - g32<0, False
207, g32>1 && g32>0, 6*g32 - 6<0, False
208, g32>1 && g32>0, 5*g32^2 - 4*g32 - 1<0, False
209, g32>1 && g32>0, 6*g32 - 6<0, False
210, g32>1 && g32>0, g32 - 1<0, False
211, g32>1 && g32>0, 3*g32 - 3<0, False
212, g32>1 && g32>0, 6*g32 - 6<0, False
213, g32>1 && g32>0, 6*g32 - 6<0, False
214, g32>1 && g32>0, 6*g32 - 6<0, False
215, g32>1 && g32>0, g32 - 1<0, False
216, g32>1 && g32>0, 4*g32^2 - 4*g32<0, False
217, g32>1 && g32>0, 12*g32 - 12<0, False
218, g32>1 && g32>0, g32^2 - g32<0, False
219, g32>1 && g32>0, g32^2 - 1<0, False
220, g32>1 && g32>0, 3*g32 - 3<0, False
221, g32>1 && g32>0, g32^2 - 1<0, False
222, g32>1 && g32>0, 4*g32 - 4<0, False
223, g32>1 && g32>0, 4*g32 - 4<0, False
224, g32>1 && g32>0, g32 - 1<0, False
225, g32>1 && g32>0, g32 - 1<0, False
226, g32>1 && g32>0, 4*g32 - 4<0, False
227, g32>1 && g32>0, 8*g32^2 - 8*g32<0, False
228, g32>1 && g32>0, 2*g32 - 2<0, False
229, g32>1 && g32>0, 2*g32 - 2<0, False
230, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
231, g32>1 && g32>0, 2*g32 - 2<0, False
232, g32>1 && g32>0, 2*g32 - 2<0, False
233, g32>1 && g32>0, 2*g32 - 2<0, False
234, g32>1 && g32>0, 2*g32^2 - 2*g32<0, False
235, g32>1 && g32>0, 4*g32 - 4<0, False
236, g32>1 && g32>0, 4*g32 - 4<0, False
237, g32>1 && g32>0, 2*g32 - 2<0, False
238, g32>1 && g32>0, 4*g32 - 4<0, False
239, g32>1 && g32>0, g32 - 1<0, False
240, g32>1 && g32>0, g32 - 1<0, False
