Line, Expression, Evaluation
160, g21>1 && g21>0, 6*g21 - 6>0, True
161, g21>1 && g21>0, 2*g21 - 2>0, True
162, g21>1 && g21>0, 2*g21 - 2>0, True
163, g21>1 && g21>0, 10*g21 - 10>0, True
164, g21>1 && g21>0, 12*g21 - 12>0, True
165, g21>1 && g21>0, 14*g21 - 14>0, True
166, g21>1 && g21>0, 2*g21 - 2>0, True
167, g21>1 && g21>0, 2*g21 - 2>0, True
168, g21>1 && g21>0, 2*g21 - 2>0, True
169, g21>1 && g21>0, 4*g21^2 - 4*g21>0, True
170, g21>1 && g21>0, 2*g21 - 2>0, True
171, g21>1 && g21>0, 6*g21 - 6>0, True
172, g21>1 && g21>0, 4*g21 - 4>0, True
173, g21>1 && g21>0, 6*g21 - 6>0, True
174, g21>1 && g21>0, 2*g21 - 2>0, True
175, g21>1 && g21>0, 2*g21^2 - 2>0, True
176, g21>1 && g21>0, 6*g21^2 - 4*g21 - 2>0, True
177, g21>1 && g21>0, 2*g21 - 2>0, True
178, g21>1 && g21>0, 12*g21 - 12>0, True
179, g21>1 && g21>0, 6*g21 - 6>0, True
180, g21>1 && g21>0, 2*g21 - 2>0, True
181, g21>1 && g21>0, 4*g21 - 4>0, True
182, g21>1 && g21>0, 2*g21 - 2>0, True
183, g21>1 && g21>0, 2*g21 - 2>0, True
184, g21>1 && g21>0, 4*g21^2 - 2*g21 - 2>0, True
185, g21>1 && g21>0, 2*g21^2 - 2>0, True
186, g21>1 && g21>0, 2*g21 - 2>0, True
187, g21>1 && g21>0, 2*g21 - 2>0, True
188, g21>1 && g21>0, 2*g21 - 2>0, True
189, g21>1 && g21>0, 4*g21 - 4>0, True
190, g21>1 && g21>0, 4*g21^2 - 4*g21>0, True
191, g21>1 && g21>0, g21^2 - 1>0, True
192, g21>1 && g21>0, 6*g21 - 6>0, True
193, g21>1 && g21>0, 6*g21 - 6>0, True
194, g21>1 && g21>0, 6*g21 - 6>0, True
195, g21>1 && g21>0, g21^2 - 1>0, True
196, g21>1 && g21>0, 5*g21^2 - 4*g21 - 1>0, True
197, g21>1 && g21>0, 6*g21 - 6>0, True
198, g21>1 && g21>0, 3*g21 - 3>0, True
199, g21>1 && g21>0, 7*g21 - 7>0, True
200, g21>1 && g21>0, g21 - 1>0, True
201, g21>1 && g21>0, 4*g21 - 4>0, True
202, g21>1 && g21>0, 8*g21^2 - 8*g21>0, True
203, g21>1 && g21>0, g21^2 - g21>0, True
204, g21>1 && g21>0, 8*g21 - 8>0, True
205, g21>1 && g21>0, g21^2 - 1>0, True
206, g21>1 && g21>0, 6*g21 - 6>0, True
207, g21>1 && g21>0, g21 - 1>0, True
208, g21>1 && g21>0, 5*g21^2 - 4*g21 - 1>0, True
209, g21>1 && g21>0, 6*g21 - 6>0, True
210, g21>1 && g21>0, 12*g21 - 12>0, True
211, g21>1 && g21>0, g21^2 - 1>0, True
212, g21>1 && g21>0, g21 - 1>0, True
213, g21>1 && g21>0, g21^2 - g21>0, True
214, g21>1 && g21>0, 4*g21 - 4>0, True
215, g21>1 && g21>0, 6*g21 - 6>0, True
216, g21>1 && g21>0, 6*g21 - 6>0, True
217, g21>1 && g21>0, g21 - 1>0, True
218, g21>1 && g21>0, 6*g21 - 6>0, True
219, g21>1 && g21>0, g21 - 1>0, True
220, g21>1 && g21>0, g21 - 1>0, True
221, g21>1 && g21>0, g21 - 1>0, True
222, g21>1 && g21>0, 4*g21^2 - 4*g21>0, True
223, g21>1 && g21>0, 4*g21 - 4>0, True
224, g21>1 && g21>0, g21 - 1>0, True
225, g21>1 && g21>0, 4*g21 - 4>0, True
226, g21>1 && g21>0, 3*g21 - 3>0, True
227, g21>1 && g21>0, 4*g21 - 4>0, True
228, g21>1 && g21>0, g21 - 1>0, True
229, g21>1 && g21>0, 2*g21 - 2>0, True
230, g21>1 && g21>0, 2*g21^2 - 2*g21>0, True
231, g21>1 && g21>0, 2*g21 - 2>0, True
232, g21>1 && g21>0, 2*g21 - 2>0, True
233, g21>1 && g21>0, 2*g21^2 - 2*g21>0, True
234, g21>1 && g21>0, 2*g21 - 2>0, True
235, g21>1 && g21>0, 4*g21 - 4>0, True
236, g21>1 && g21>0, 4*g21 - 4>0, True
237, g21>1 && g21>0, 2*g21 - 2>0, True
238, g21>1 && g21>0, 2*g21 - 2>0, True
239, g21>1 && g21>0, 4*g21 - 4>0, True
240, g21>1 && g21>0, 2*g21 - 2>0, True
241, g21>1 && g21>0, g21 - 1>0, True
242, g21>1 && g21>0, g21 - 1>0, True
