Line, Expression, Evaluation
72, g23<1 && g23>0, 2 - 2*g23^2>0, True
73, g23<1 && g23>0, 2 - 2*g23>0, True
74, g23<1 && g23>0, 1 - g23^2>0, True
75, g23<1 && g23>0, 6 - 6*g23>0, True
76, g23<1 && g23>0, 2 - 2*g23>0, True
77, g23<1 && g23>0, 2 - 2*g23^2>0, True
78, g23<1 && g23>0, 2 - 2*g23>0, True
79, g23<1 && g23>0, 1 - g23>0, True
80, g23<1 && g23>0, -6*g23^2 + 2*g23 + 4>0, True
81, g23<1 && g23>0, 4 - 4*g23>0, True
82, g23<1 && g23>0, 1 - g23>0, True
83, g23<1 && g23>0, -g23^2 + g23>0, True
84, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
85, g23<1 && g23>0, 3 - 3*g23>0, True
86, g23<1 && g23>0, 2 - 2*g23^2>0, True
87, g23<1 && g23>0, 3 - 3*g23>0, True
88, g23<1 && g23>0, -6*g23^2 + 2*g23 + 4>0, True
89, g23<1 && g23>0, 1 - g23>0, True
90, g23<1 && g23>0, 16 - 16*g23>0, True
91, g23<1 && g23>0, 1 - g23^2>0, True
92, g23<1 && g23>0, 1 - g23^2>0, True
93, g23<1 && g23>0, 2 - 2*g23>0, True
94, g23<1 && g23>0, 4 - 4*g23>0, True
95, g23<1 && g23>0, 3 - 3*g23^2>0, True
96, g23<1 && g23>0, 4 - 4*g23>0, True
97, g23<1 && g23>0, 9 - 9*g23>0, True
98, g23<1 && g23>0, -4*g23^2 + 2*g23 + 2>0, True
99, g23<1 && g23>0, 4 - 4*g23>0, True
100, g23<1 && g23>0, -g23^2 + g23>0, True
101, g23<1 && g23>0, -g23^2 + g23>0, True
102, g23<1 && g23>0, -4*g23^2 + 2*g23 + 2>0, True
103, g23<1 && g23>0, -3*g23^2 + g23 + 2>0, True
104, g23<1 && g23>0, 4 - 4*g23>0, True
105, g23<1 && g23>0, 1 - g23>0, True
106, g23<1 && g23>0, -g23^2 + g23>0, True
107, g23<1 && g23>0, 1 - g23^2>0, True
108, g23<1 && g23>0, 6 - 6*g23>0, True
109, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
110, g23<1 && g23>0, 3 - 3*g23^2>0, True
111, g23<1 && g23>0, -2*g23^2 + g23 + 1>0, True
112, g23<1 && g23>0, 6 - 6*g23>0, True
113, g23<1 && g23>0, 1 - g23^2>0, True
114, g23<1 && g23>0, 12 - 12*g23>0, True
115, g23<1 && g23>0, 1 - g23^2>0, True
116, g23<1 && g23>0, 1 - g23^2>0, True
117, g23<1 && g23>0, -g23^2 + g23>0, True
118, g23<1 && g23>0, 2 - 2*g23>0, True
119, g23<1 && g23>0, 3 - 3*g23>0, True
120, g23<1 && g23>0, 2 - 2*g23>0, True
121, g23<1 && g23>0, 6 - 6*g23>0, True
122, g23<1 && g23>0, 1 - g23^2>0, True
123, g23<1 && g23>0, -g23^2 + g23>0, True
124, g23<1 && g23>0, 4 - 4*g23>0, True
125, g23<1 && g23>0, 3 - 3*g23^2>0, True
126, g23<1 && g23>0, 3 - 3*g23^2>0, True
127, g23<1 && g23>0, 1 - g23^2>0, True
128, g23<1 && g23>0, 4 - 4*g23>0, True
129, g23<1 && g23>0, -3*g23^2 + g23 + 2>0, True
130, g23<1 && g23>0, 1 - g23>0, True
131, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
132, g23<1 && g23>0, -g23^2 + g23>0, True
133, g23<1 && g23>0, 1 - g23>0, True
134, g23<1 && g23>0, -g23^2 + g23>0, True
135, g23<1 && g23>0, 8 - 8*g23>0, True
136, g23<1 && g23>0, 1 - g23^2>0, True
137, g23<1 && g23>0, -g23^2 + g23>0, True
138, g23<1 && g23>0, 6 - 6*g23>0, True
139, g23<1 && g23>0, -3*g23^2 + 3*g23>0, True
140, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
141, g23<1 && g23>0, 3 - 3*g23>0, True
142, g23<1 && g23>0, 4 - 4*g23>0, True
143, g23<1 && g23>0, 4 - 4*g23>0, True
144, g23<1 && g23>0, 2 - 2*g23^2>0, True
145, g23<1 && g23>0, 1 - g23^2>0, True
146, g23<1 && g23>0, 2 - 2*g23>0, True
147, g23<1 && g23>0, 1 - g23>0, True
148, g23<1 && g23>0, 1 - g23^2>0, True
149, g23<1 && g23>0, 4 - 4*g23>0, True
150, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
151, g23<1 && g23>0, -g23^2 + g23>0, True
152, g23<1 && g23>0, 1 - g23^2>0, True
153, g23<1 && g23>0, 12 - 12*g23>0, True
154, g23<1 && g23>0, -g23^2 + g23>0, True
155, g23<1 && g23>0, 2 - 2*g23^2>0, True
156, g23<1 && g23>0, 8 - 8*g23>0, True
157, g23<1 && g23>0, -g23^2 + g23>0, True
158, g23<1 && g23>0, 3 - 3*g23>0, True
159, g23<1 && g23>0, -g23^2 + g23>0, True
160, g23<1 && g23>0, -g23^2 + g23>0, True
161, g23<1 && g23>0, 2 - 2*g23>0, True
162, g23<1 && g23>0, -9*g23^2 + 2*g23 + 7>0, True
163, g23<1 && g23>0, 2 - 2*g23^2>0, True
164, g23<1 && g23>0, 12 - 12*g23>0, True
165, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
166, g23<1 && g23>0, 4 - 4*g23>0, True
167, g23<1 && g23>0, 3 - 3*g23>0, True
168, g23<1 && g23>0, 6 - 6*g23>0, True
169, g23<1 && g23>0, -3*g23^2 + 2*g23 + 1>0, True
170, g23<1 && g23>0, -g23^2 + g23>0, True
171, g23<1 && g23>0, 3 - 3*g23>0, True
172, g23<1 && g23>0, 1 - g23>0, True
173, g23<1 && g23>0, -g23^2 + g23>0, True
174, g23<1 && g23>0, 6 - 6*g23>0, True
175, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
176, g23<1 && g23>0, -10*g23^2 + 6*g23 + 4>0, True
177, g23<1 && g23>0, 2 - 2*g23^2>0, True
178, g23<1 && g23>0, 6 - 6*g23>0, True
179, g23<1 && g23>0, 6 - 6*g23>0, True
180, g23<1 && g23>0, 2 - 2*g23>0, True
181, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
182, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
183, g23<1 && g23>0, 12 - 12*g23>0, True
184, g23<1 && g23>0, 16 - 16*g23>0, True
185, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
186, g23<1 && g23>0, 2 - 2*g23^2>0, True
187, g23<1 && g23>0, 12 - 12*g23>0, True
188, g23<1 && g23>0, 2 - 2*g23^2>0, True
189, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
190, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
191, g23<1 && g23>0, -6*g23^2 + 4*g23 + 2>0, True
192, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
193, g23<1 && g23>0, 16 - 16*g23>0, True
194, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
195, g23<1 && g23>0, 2 - 2*g23>0, True
196, g23<1 && g23>0, 6 - 6*g23>0, True
197, g23<1 && g23>0, 6 - 6*g23>0, True
198, g23<1 && g23>0, -8*g23^2 + 6*g23 + 2>0, True
199, g23<1 && g23>0, 6 - 6*g23>0, True
200, g23<1 && g23>0, 6 - 6*g23>0, True
201, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
202, g23<1 && g23>0, 6 - 6*g23>0, True
203, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
204, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
205, g23<1 && g23>0, 8 - 8*g23>0, True
206, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
207, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
208, g23<1 && g23>0, 2 - 2*g23>0, True
209, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
210, g23<1 && g23>0, 12 - 12*g23>0, True
211, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
212, g23<1 && g23>0, 2 - 2*g23^2>0, True
213, g23<1 && g23>0, 2 - 2*g23>0, True
214, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
215, g23<1 && g23>0, 6 - 6*g23>0, True
216, g23<1 && g23>0, 4 - 4*g23>0, True
217, g23<1 && g23>0, -8*g23^2 + 4*g23 + 4>0, True
218, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
219, g23<1 && g23>0, 2 - 2*g23>0, True
220, g23<1 && g23>0, -4*g23^2 + 2*g23 + 2>0, True
221, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
222, g23<1 && g23>0, -8*g23^2 + 4*g23 + 4>0, True
223, g23<1 && g23>0, 6 - 6*g23>0, True
224, g23<1 && g23>0, 2 - 2*g23>0, True
225, g23<1 && g23>0, 12 - 12*g23>0, True
226, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
227, g23<1 && g23>0, 6 - 6*g23>0, True
228, g23<1 && g23>0, 6 - 6*g23>0, True
229, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
230, g23<1 && g23>0, -2*g23^2 - 2*g23 + 4>0, True
231, g23<1 && g23>0, 6 - 6*g23>0, True
232, g23<1 && g23>0, -6*g23^2 + 4*g23 + 2>0, True
233, g23<1 && g23>0, 2 - 2*g23>0, True
234, g23<1 && g23>0, 6 - 6*g23>0, True
235, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
236, g23<1 && g23>0, 6 - 6*g23>0, True
237, g23<1 && g23>0, 2 - 2*g23>0, True
238, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
239, g23<1 && g23>0, 16 - 16*g23>0, True
240, g23<1 && g23>0, 2 - 2*g23>0, True
241, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
242, g23<1 && g23>0, 2 - 2*g23^2>0, True
243, g23<1 && g23>0, 6 - 6*g23>0, True
244, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
245, g23<1 && g23>0, 2 - 2*g23>0, True
246, g23<1 && g23>0, 2 - 2*g23>0, True
247, g23<1 && g23>0, -8*g23^2 + 4*g23 + 4>0, True
248, g23<1 && g23>0, 4 - 4*g23>0, True
249, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
250, g23<1 && g23>0, -4*g23^2 + 2*g23 + 2>0, True
251, g23<1 && g23>0, 6 - 6*g23>0, True
252, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
253, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
254, g23<1 && g23>0, 12 - 12*g23>0, True
255, g23<1 && g23>0, 32 - 32*g23>0, True
256, g23<1 && g23>0, 8 - 8*g23>0, True
257, g23<1 && g23>0, 8 - 8*g23>0, True
258, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
259, g23<1 && g23>0, 12 - 12*g23>0, True
260, g23<1 && g23>0, 16 - 16*g23>0, True
261, g23<1 && g23>0, 2 - 2*g23>0, True
262, g23<1 && g23>0, 2 - 2*g23^2>0, True
263, g23<1 && g23>0, 6 - 6*g23>0, True
264, g23<1 && g23>0, 6 - 6*g23>0, True
265, g23<1 && g23>0, 2 - 2*g23>0, True
266, g23<1 && g23>0, -4*g23^2 + 2*g23 + 2>0, True
267, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
268, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
269, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
270, g23<1 && g23>0, -6*g23^2 + 4*g23 + 2>0, True
271, g23<1 && g23>0, -10*g23^2 + 6*g23 + 4>0, True
272, g23<1 && g23>0, 12 - 12*g23>0, True
273, g23<1 && g23>0, -12*g23^2 + 4*g23 + 8>0, True
274, g23<1 && g23>0, 4 - 4*g23>0, True
275, g23<1 && g23>0, 2 - 2*g23>0, True
276, g23<1 && g23>0, 2 - 2*g23>0, True
277, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
278, g23<1 && g23>0, -6*g23^2 + 4*g23 + 2>0, True
279, g23<1 && g23>0, 4 - 4*g23>0, True
280, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
281, g23<1 && g23>0, 4 - 4*g23>0, True
282, g23<1 && g23>0, 2 - 2*g23>0, True
283, g23<1 && g23>0, 6 - 6*g23>0, True
284, g23<1 && g23>0, 4 - 4*g23>0, True
285, g23<1 && g23>0, 4 - 4*g23>0, True
286, g23<1 && g23>0, -4*g23^2 + 2*g23 + 2>0, True
287, g23<1 && g23>0, 6 - 6*g23>0, True
288, g23<1 && g23>0, 2 - 2*g23>0, True
289, g23<1 && g23>0, 6 - 6*g23>0, True
290, g23<1 && g23>0, 8 - 8*g23>0, True
291, g23<1 && g23>0, 6 - 6*g23>0, True
292, g23<1 && g23>0, -8*g23^2 + 4*g23 + 4>0, True
293, g23<1 && g23>0, 12 - 12*g23>0, True
294, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
295, g23<1 && g23>0, 4 - 4*g23>0, True
296, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
297, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
298, g23<1 && g23>0, -2*g23^2 - 2*g23 + 4>0, True
299, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
300, g23<1 && g23>0, 6 - 6*g23>0, True
301, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
302, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
303, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
304, g23<1 && g23>0, 6 - 6*g23>0, True
305, g23<1 && g23>0, 1 - g23^2>0, True
306, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
307, g23<1 && g23>0, 1 - g23>0, True
308, g23<1 && g23>0, 4 - 4*g23>0, True
309, g23<1 && g23>0, 3 - 3*g23>0, True
310, g23<1 && g23>0, 1 - g23^2>0, True
311, g23<1 && g23>0, -5*g23^2 + 4*g23 + 1>0, True
312, g23<1 && g23>0, 6 - 6*g23>0, True
313, g23<1 && g23>0, -5*g23^2 + 4*g23 + 1>0, True
314, g23<1 && g23>0, 3 - 3*g23>0, True
315, g23<1 && g23>0, 3 - 3*g23>0, True
316, g23<1 && g23>0, -5*g23^2 + 4*g23 + 1>0, True
317, g23<1 && g23>0, 6 - 6*g23>0, True
318, g23<1 && g23>0, -7*g23^2 + 5*g23 + 2>0, True
319, g23<1 && g23>0, 6 - 6*g23>0, True
320, g23<1 && g23>0, -g23^2 + g23>0, True
321, g23<1 && g23>0, -5*g23^2 + 4*g23 + 1>0, True
322, g23<1 && g23>0, 8 - 8*g23>0, True
323, g23<1 && g23>0, 1 - g23>0, True
324, g23<1 && g23>0, 16 - 16*g23>0, True
325, g23<1 && g23>0, -6*g23^2 + 5*g23 + 1>0, True
326, g23<1 && g23>0, 3 - 3*g23>0, True
327, g23<1 && g23>0, 1 - g23>0, True
328, g23<1 && g23>0, 12 - 12*g23>0, True
329, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
330, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
331, g23<1 && g23>0, 6 - 6*g23>0, True
332, g23<1 && g23>0, -g23^2 + g23>0, True
333, g23<1 && g23>0, 1 - g23>0, True
334, g23<1 && g23>0, 6 - 6*g23>0, True
335, g23<1 && g23>0, 6 - 6*g23>0, True
336, g23<1 && g23>0, 12 - 12*g23>0, True
337, g23<1 && g23>0, -g23^2 + g23>0, True
338, g23<1 && g23>0, 1 - g23^2>0, True
339, g23<1 && g23>0, 3 - 3*g23>0, True
340, g23<1 && g23>0, -5*g23^2 + 4*g23 + 1>0, True
341, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
342, g23<1 && g23>0, 12 - 12*g23>0, True
343, g23<1 && g23>0, -g23^2 + g23>0, True
344, g23<1 && g23>0, 1 - g23>0, True
345, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
346, g23<1 && g23>0, 6 - 6*g23>0, True
347, g23<1 && g23>0, 6 - 6*g23>0, True
348, g23<1 && g23>0, 6 - 6*g23>0, True
349, g23<1 && g23>0, 3 - 3*g23>0, True
350, g23<1 && g23>0, 4 - 4*g23>0, True
351, g23<1 && g23>0, 6 - 6*g23>0, True
352, g23<1 && g23>0, 12 - 12*g23>0, True
353, g23<1 && g23>0, 1 - g23>0, True
354, g23<1 && g23>0, 6 - 6*g23>0, True
355, g23<1 && g23>0, -g23^2 + g23>0, True
356, g23<1 && g23>0, 1 - g23^2>0, True
357, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
358, g23<1 && g23>0, 3 - 3*g23>0, True
359, g23<1 && g23>0, -g23^2 + g23>0, True
360, g23<1 && g23>0, 3 - 3*g23>0, True
361, g23<1 && g23>0, 8 - 8*g23>0, True
362, g23<1 && g23>0, 4 - 4*g23>0, True
363, g23<1 && g23>0, 8 - 8*g23>0, True
364, g23<1 && g23>0, 1 - g23>0, True
365, g23<1 && g23>0, -5*g23^2 + 4*g23 + 1>0, True
366, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
367, g23<1 && g23>0, -5*g23^2 + 4*g23 + 1>0, True
368, g23<1 && g23>0, -4*g23^2 + 4*g23>0, True
369, g23<1 && g23>0, -g23^2 + g23>0, True
370, g23<1 && g23>0, -g23^2 + g23>0, True
371, g23<1 && g23>0, 4 - 4*g23>0, True
372, g23<1 && g23>0, 8 - 8*g23>0, True
373, g23<1 && g23>0, 1 - g23>0, True
374, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
375, g23<1 && g23>0, 4 - 4*g23>0, True
376, g23<1 && g23>0, 2 - 2*g23>0, True
377, g23<1 && g23>0, 2 - 2*g23>0, True
378, g23<1 && g23>0, 4 - 4*g23>0, True
379, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
380, g23<1 && g23>0, 2 - 2*g23>0, True
381, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
382, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
383, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
384, g23<1 && g23>0, 4 - 4*g23>0, True
385, g23<1 && g23>0, 4 - 4*g23>0, True
386, g23<1 && g23>0, 2 - 2*g23>0, True
387, g23<1 && g23>0, 2 - 2*g23>0, True
388, g23<1 && g23>0, 2 - 2*g23>0, True
389, g23<1 && g23>0, 4 - 4*g23>0, True
390, g23<1 && g23>0, 2 - 2*g23>0, True
391, g23<1 && g23>0, -2*g23^2 + 2*g23>0, True
392, g23<1 && g23>0, 4 - 4*g23>0, True
393, g23<1 && g23>0, 2 - 2*g23>0, True
394, g23<1 && g23>0, 4 - 4*g23>0, True
395, g23<1 && g23>0, 4 - 4*g23>0, True
396, g23<1 && g23>0, 1 - g23>0, True
397, g23<1 && g23>0, 1 - g23>0, True
398, g23<1 && g23>0, 1 - g23>0, True
399, g23<1 && g23>0, 1 - g23>0, True
