Line, Expression, Evaluation
123, g12>1 && g12>0, 6 - 6*g12>0, False
124, g12>1 && g12>0, 8 - 8*g12>0, False
125, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
126, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
127, g12>1 && g12>0, 3 - 3*g12>0, False
128, g12>1 && g12>0, 2 - 2*g12>0, False
129, g12>1 && g12>0, -8*g12^2 + 4*g12 + 4>0, False
130, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
131, g12>1 && g12>0, 4 - 4*g12^2>0, False
132, g12>1 && g12>0, 1 - g12^2>0, False
133, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
134, g12>1 && g12>0, -g12^2 + g12>0, False
135, g12>1 && g12>0, 4 - 4*g12>0, False
136, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
137, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
138, g12>1 && g12>0, 4 - 4*g12>0, False
139, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
140, g12>1 && g12>0, 6 - 6*g12>0, False
141, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
142, g12>1 && g12>0, 4 - 4*g12>0, False
143, g12>1 && g12>0, 2 - 2*g12>0, False
144, g12>1 && g12>0, 6 - 6*g12>0, False
145, g12>1 && g12>0, 6 - 6*g12>0, False
146, g12>1 && g12>0, 6 - 6*g12>0, False
147, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
148, g12>1 && g12>0, -6*g12^2 + 4*g12 + 2>0, False
149, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
150, g12>1 && g12>0, 2 - 2*g12>0, False
151, g12>1 && g12>0, -4*g12^2 + 2*g12 + 2>0, False
152, g12>1 && g12>0, 4 - 4*g12>0, False
153, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
154, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
155, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
156, g12>1 && g12>0, 8 - 8*g12>0, False
157, g12>1 && g12>0, 16 - 16*g12>0, False
158, g12>1 && g12>0, 6 - 6*g12>0, False
159, g12>1 && g12>0, 6 - 6*g12>0, False
160, g12>1 && g12>0, 2 - 2*g12^2>0, False
161, g12>1 && g12>0, 6 - 6*g12>0, False
162, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
163, g12>1 && g12>0, 2 - 2*g12>0, False
164, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
165, g12>1 && g12>0, 2 - 2*g12>0, False
166, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
167, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
168, g12>1 && g12>0, 6 - 6*g12>0, False
169, g12>1 && g12>0, 2 - 2*g12>0, False
170, g12>1 && g12>0, 4 - 4*g12>0, False
171, g12>1 && g12>0, 6 - 6*g12>0, False
172, g12>1 && g12>0, -8*g12^2 + 6*g12 + 2>0, False
173, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
174, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
175, g12>1 && g12>0, 2 - 2*g12>0, False
176, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
177, g12>1 && g12>0, 2 - 2*g12>0, False
178, g12>1 && g12>0, 6 - 6*g12>0, False
179, g12>1 && g12>0, 4 - 4*g12^2>0, False
180, g12>1 && g12>0, 6 - 6*g12>0, False
181, g12>1 && g12>0, 2 - 2*g12>0, False
182, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
183, g12>1 && g12>0, 2 - 2*g12^2>0, False
184, g12>1 && g12>0, 16 - 16*g12>0, False
185, g12>1 && g12>0, 2 - 2*g12>0, False
186, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
187, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
188, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
189, g12>1 && g12>0, 2 - 2*g12>0, False
190, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
191, g12>1 && g12>0, 2 - 2*g12>0, False
192, g12>1 && g12>0, -8*g12^2 + 8*g12>0, False
193, g12>1 && g12>0, 4 - 4*g12>0, False
194, g12>1 && g12>0, 6 - 6*g12>0, False
195, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
196, g12>1 && g12>0, 2 - 2*g12>0, False
197, g12>1 && g12>0, -6*g12^2 + 4*g12 + 2>0, False
198, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
199, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
200, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
201, g12>1 && g12>0, 6 - 6*g12>0, False
202, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
203, g12>1 && g12>0, -4*g12^2 + 2*g12 + 2>0, False
204, g12>1 && g12>0, -12*g12^2 + 8*g12 + 4>0, False
205, g12>1 && g12>0, 8 - 8*g12>0, False
206, g12>1 && g12>0, -6*g12^2 + 4*g12 + 2>0, False
207, g12>1 && g12>0, 2 - 2*g12>0, False
208, g12>1 && g12>0, 6 - 6*g12>0, False
209, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
210, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
211, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
212, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
213, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
214, g12>1 && g12>0, -10*g12^2 + 8*g12 + 2>0, False
215, g12>1 && g12>0, 12 - 12*g12>0, False
216, g12>1 && g12>0, -14*g12^2 + 12*g12 + 2>0, False
217, g12>1 && g12>0, 8 - 8*g12>0, False
218, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
219, g12>1 && g12>0, 2 - 2*g12>0, False
220, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
221, g12>1 && g12>0, 4 - 4*g12>0, False
222, g12>1 && g12>0, 2 - 2*g12>0, False
223, g12>1 && g12>0, 2 - 2*g12>0, False
224, g12>1 && g12>0, 6 - 6*g12>0, False
225, g12>1 && g12>0, 4 - 4*g12>0, False
226, g12>1 && g12>0, 12 - 12*g12>0, False
227, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
228, g12>1 && g12>0, 2 - 2*g12^2>0, False
229, g12>1 && g12>0, 8 - 8*g12>0, False
230, g12>1 && g12>0, 4 - 4*g12>0, False
231, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
232, g12>1 && g12>0, 20 - 20*g12>0, False
233, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
234, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
235, g12>1 && g12>0, 4 - 4*g12>0, False
236, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
237, g12>1 && g12>0, 4 - 4*g12>0, False
238, g12>1 && g12>0, 8 - 8*g12>0, False
239, g12>1 && g12>0, 2 - 2*g12^2>0, False
240, g12>1 && g12>0, 6 - 6*g12>0, False
241, g12>1 && g12>0, 4 - 4*g12>0, False
242, g12>1 && g12>0, 6 - 6*g12>0, False
243, g12>1 && g12>0, 2 - 2*g12>0, False
244, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
245, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
246, g12>1 && g12>0, 4 - 4*g12>0, False
247, g12>1 && g12>0, 3 - 3*g12>0, False
248, g12>1 && g12>0, 2 - 2*g12>0, False
249, g12>1 && g12>0, 6 - 6*g12>0, False
250, g12>1 && g12>0, 6 - 6*g12>0, False
251, g12>1 && g12>0, 2 - 2*g12>0, False
252, g12>1 && g12>0, 2 - 2*g12>0, False
253, g12>1 && g12>0, 10 - 10*g12>0, False
254, g12>1 && g12>0, 1 - g12^2>0, False
255, g12>1 && g12>0, -g12^2 + g12>0, False
256, g12>1 && g12>0, 12 - 12*g12>0, False
257, g12>1 && g12>0, 3 - 3*g12>0, False
258, g12>1 && g12>0, 6 - 6*g12>0, False
259, g12>1 && g12>0, -7*g12^2 + 6*g12 + 1>0, False
260, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
261, g12>1 && g12>0, 8 - 8*g12>0, False
262, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
263, g12>1 && g12>0, 1 - g12>0, False
264, g12>1 && g12>0, -8*g12^2 + 8*g12>0, False
265, g12>1 && g12>0, 1 - g12>0, False
266, g12>1 && g12>0, 1 - g12^2>0, False
267, g12>1 && g12>0, -5*g12^2 + 4*g12 + 1>0, False
268, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
269, g12>1 && g12>0, 1 - g12>0, False
270, g12>1 && g12>0, -g12^2 + g12>0, False
271, g12>1 && g12>0, 6 - 6*g12>0, False
272, g12>1 && g12>0, 6 - 6*g12>0, False
273, g12>1 && g12>0, 6 - 6*g12>0, False
274, g12>1 && g12>0, 6 - 6*g12>0, False
275, g12>1 && g12>0, 12 - 12*g12>0, False
276, g12>1 && g12>0, -g12^2 + g12>0, False
277, g12>1 && g12>0, 3 - 3*g12>0, False
278, g12>1 && g12>0, -g12^2 + g12>0, False
279, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
280, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
281, g12>1 && g12>0, 1 - g12>0, False
282, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
283, g12>1 && g12>0, 8 - 8*g12>0, False
284, g12>1 && g12>0, -g12^2 + g12>0, False
285, g12>1 && g12>0, 6 - 6*g12>0, False
286, g12>1 && g12>0, -5*g12^2 + 4*g12 + 1>0, False
287, g12>1 && g12>0, 1 - g12>0, False
288, g12>1 && g12>0, 4 - 4*g12>0, False
289, g12>1 && g12>0, 6 - 6*g12>0, False
290, g12>1 && g12>0, -g12^2 + g12>0, False
291, g12>1 && g12>0, 6 - 6*g12>0, False
292, g12>1 && g12>0, -g12^2 + g12>0, False
293, g12>1 && g12>0, 1 - g12>0, False
294, g12>1 && g12>0, 4 - 4*g12>0, False
295, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
296, g12>1 && g12>0, 1 - g12>0, False
297, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
298, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
299, g12>1 && g12>0, 3 - 3*g12>0, False
300, g12>1 && g12>0, -6*g12^2 + 6*g12>0, False
301, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
302, g12>1 && g12>0, 1 - g12>0, False
303, g12>1 && g12>0, -4*g12^2 + 4*g12>0, False
304, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
305, g12>1 && g12>0, 2 - 2*g12>0, False
306, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
307, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
308, g12>1 && g12>0, 2 - 2*g12>0, False
309, g12>1 && g12>0, 2 - 2*g12>0, False
310, g12>1 && g12>0, 2 - 2*g12>0, False
311, g12>1 && g12>0, 4 - 4*g12>0, False
312, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
313, g12>1 && g12>0, 4 - 4*g12>0, False
314, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
315, g12>1 && g12>0, 2 - 2*g12>0, False
316, g12>1 && g12>0, 4 - 4*g12>0, False
317, g12>1 && g12>0, 2 - 2*g12>0, False
318, g12>1 && g12>0, 2 - 2*g12>0, False
319, g12>1 && g12>0, -2*g12^2 + 2*g12>0, False
320, g12>1 && g12>0, 4 - 4*g12>0, False
321, g12>1 && g12>0, 4 - 4*g12>0, False
322, g12>1 && g12>0, 2 - 2*g12>0, False
323, g12>1 && g12>0, 1 - g12>0, False
324, g12>1 && g12>0, -g12^2 + g12>0, False
325, g12>1 && g12>0, 1 - g12>0, False
326, g12>1 && g12>0, 1 - g12>0, False
