Line, Expression, Evaluation
52, g21>1 && g21>0, g21 - 1<0, False
53, g21>1 && g21>0, g21 - 1<0, False
54, g21>1 && g21>0, g21 - 1<0, False
55, g21>1 && g21>0, g21^2 - 1<0, False
56, g21>1 && g21>0, g21^2 - 1<0, False
57, g21>1 && g21>0, 2*g21 - 2<0, False
58, g21>1 && g21>0, 6*g21 - 6<0, False
59, g21>1 && g21>0, 8*g21 - 8<0, False
60, g21>1 && g21>0, 3*g21^2 - 3<0, False
61, g21>1 && g21>0, 2*g21 - 2<0, False
62, g21>1 && g21>0, 2*g21 - 2<0, False
63, g21>1 && g21>0, 3*g21 - 3<0, False
64, g21>1 && g21>0, g21 - 1<0, False
65, g21>1 && g21>0, 3*g21 - 3<0, False
66, g21>1 && g21>0, 2*g21^2 - 2<0, False
67, g21>1 && g21>0, g21 - 1<0, False
68, g21>1 && g21>0, g21^2 - 1<0, False
69, g21>1 && g21>0, 2*g21 - 2<0, False
70, g21>1 && g21>0, 4*g21 - 4<0, False
71, g21>1 && g21>0, 2*g21^2 - 2<0, False
72, g21>1 && g21>0, 2*g21 - 2<0, False
73, g21>1 && g21>0, 6*g21 - 6<0, False
74, g21>1 && g21>0, 2*g21 - 2<0, False
75, g21>1 && g21>0, g21 - 1<0, False
76, g21>1 && g21>0, g21^2 - 1<0, False
77, g21>1 && g21>0, g21^2 - 1<0, False
78, g21>1 && g21>0, 2*g21^2 - 2<0, False
79, g21>1 && g21>0, 2*g21 - 2<0, False
80, g21>1 && g21>0, 4*g21 - 4<0, False
81, g21>1 && g21>0, 6*g21 - 6<0, False
82, g21>1 && g21>0, g21^2 - 1<0, False
83, g21>1 && g21>0, 4*g21^2 - 4*g21<0, False
84, g21>1 && g21>0, 3*g21 - 3<0, False
85, g21>1 && g21>0, g21 - 1<0, False
86, g21>1 && g21>0, g21 - 1<0, False
87, g21>1 && g21>0, g21 - 1<0, False
88, g21>1 && g21>0, 3*g21 - 3<0, False
89, g21>1 && g21>0, g21^2 - 1<0, False
90, g21>1 && g21>0, 4*g21 - 4<0, False
91, g21>1 && g21>0, g21^2 - 1<0, False
92, g21>1 && g21>0, 2*g21 - 2<0, False
93, g21>1 && g21>0, 2*g21 - 2<0, False
94, g21>1 && g21>0, 2*g21 - 2<0, False
95, g21>1 && g21>0, 6*g21 - 6<0, False
96, g21>1 && g21>0, g21^2 - 1<0, False
97, g21>1 && g21>0, 2*g21^2 - 2<0, False
98, g21>1 && g21>0, 4*g21^2 - 4<0, False
99, g21>1 && g21>0, g21 - 1<0, False
100, g21>1 && g21>0, g21 - 1<0, False
101, g21>1 && g21>0, g21^2 - 1<0, False
102, g21>1 && g21>0, 10*g21 - 10<0, False
103, g21>1 && g21>0, 2*g21 - 2<0, False
104, g21>1 && g21>0, 4*g21^2 - 4<0, False
105, g21>1 && g21>0, 2*g21 - 2<0, False
106, g21>1 && g21>0, 2*g21 - 2<0, False
107, g21>1 && g21>0, g21 - 1<0, False
108, g21>1 && g21>0, g21 - 1<0, False
109, g21>1 && g21>0, 2*g21^2 - 2<0, False
110, g21>1 && g21>0, 2*g21 - 2<0, False
111, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
112, g21>1 && g21>0, 2*g21 - 2<0, False
113, g21>1 && g21>0, 6*g21 - 6<0, False
114, g21>1 && g21>0, 8*g21 - 8<0, False
115, g21>1 && g21>0, 4*g21 - 4<0, False
116, g21>1 && g21>0, 6*g21 - 6<0, False
117, g21>1 && g21>0, 2*g21^2 - 2<0, False
118, g21>1 && g21>0, 2*g21 - 2<0, False
119, g21>1 && g21>0, 2*g21 - 2<0, False
120, g21>1 && g21>0, 4*g21 - 4<0, False
121, g21>1 && g21>0, 12*g21^2 - 8*g21 - 4<0, False
122, g21>1 && g21>0, 6*g21 - 6<0, False
123, g21>1 && g21>0, 6*g21 - 6<0, False
124, g21>1 && g21>0, 2*g21^2 - 2<0, False
125, g21>1 && g21>0, 6*g21^2 - 6*g21<0, False
126, g21>1 && g21>0, 2*g21 - 2<0, False
127, g21>1 && g21>0, 2*g21 - 2<0, False
128, g21>1 && g21>0, 2*g21 - 2<0, False
129, g21>1 && g21>0, 4*g21 - 4<0, False
130, g21>1 && g21>0, 2*g21^2 - 2<0, False
131, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
132, g21>1 && g21>0, 2*g21 - 2<0, False
133, g21>1 && g21>0, 6*g21 - 6<0, False
134, g21>1 && g21>0, 8*g21 - 8<0, False
135, g21>1 && g21>0, 2*g21 - 2<0, False
136, g21>1 && g21>0, 2*g21 - 2<0, False
137, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
138, g21>1 && g21>0, 4*g21^2 - 4<0, False
139, g21>1 && g21>0, 6*g21^2 - 6*g21<0, False
140, g21>1 && g21>0, 4*g21 - 4<0, False
141, g21>1 && g21>0, 2*g21^2 - 2<0, False
142, g21>1 && g21>0, 8*g21 - 8<0, False
143, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
144, g21>1 && g21>0, 2*g21 - 2<0, False
145, g21>1 && g21>0, 2*g21 - 2<0, False
146, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
147, g21>1 && g21>0, 4*g21 - 4<0, False
148, g21>1 && g21>0, 4*g21^2 - 2*g21 - 2<0, False
149, g21>1 && g21>0, 2*g21 - 2<0, False
150, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
151, g21>1 && g21>0, 8*g21 - 8<0, False
152, g21>1 && g21>0, 2*g21 - 2<0, False
153, g21>1 && g21>0, 4*g21^2 - 2*g21 - 2<0, False
154, g21>1 && g21>0, 2*g21 - 2<0, False
155, g21>1 && g21>0, 6*g21 - 6<0, False
156, g21>1 && g21>0, 16*g21 - 16<0, False
157, g21>1 && g21>0, 6*g21^2 - 4*g21 - 2<0, False
158, g21>1 && g21>0, 8*g21 - 8<0, False
159, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
160, g21>1 && g21>0, 6*g21 - 6<0, False
161, g21>1 && g21>0, 2*g21 - 2<0, False
162, g21>1 && g21>0, 2*g21 - 2<0, False
163, g21>1 && g21>0, 10*g21 - 10<0, False
164, g21>1 && g21>0, 12*g21 - 12<0, False
165, g21>1 && g21>0, 14*g21 - 14<0, False
166, g21>1 && g21>0, 2*g21 - 2<0, False
167, g21>1 && g21>0, 2*g21 - 2<0, False
168, g21>1 && g21>0, 2*g21 - 2<0, False
169, g21>1 && g21>0, 4*g21^2 - 4*g21<0, False
170, g21>1 && g21>0, 2*g21 - 2<0, False
171, g21>1 && g21>0, 6*g21 - 6<0, False
172, g21>1 && g21>0, 4*g21 - 4<0, False
173, g21>1 && g21>0, 6*g21 - 6<0, False
174, g21>1 && g21>0, 2*g21 - 2<0, False
175, g21>1 && g21>0, 2*g21^2 - 2<0, False
176, g21>1 && g21>0, 6*g21^2 - 4*g21 - 2<0, False
177, g21>1 && g21>0, 2*g21 - 2<0, False
178, g21>1 && g21>0, 12*g21 - 12<0, False
179, g21>1 && g21>0, 6*g21 - 6<0, False
180, g21>1 && g21>0, 2*g21 - 2<0, False
181, g21>1 && g21>0, 4*g21 - 4<0, False
182, g21>1 && g21>0, 2*g21 - 2<0, False
183, g21>1 && g21>0, 2*g21 - 2<0, False
184, g21>1 && g21>0, 4*g21^2 - 2*g21 - 2<0, False
185, g21>1 && g21>0, 2*g21^2 - 2<0, False
186, g21>1 && g21>0, 2*g21 - 2<0, False
187, g21>1 && g21>0, 2*g21 - 2<0, False
188, g21>1 && g21>0, 2*g21 - 2<0, False
189, g21>1 && g21>0, 4*g21 - 4<0, False
190, g21>1 && g21>0, 4*g21^2 - 4*g21<0, False
191, g21>1 && g21>0, g21^2 - 1<0, False
192, g21>1 && g21>0, 6*g21 - 6<0, False
193, g21>1 && g21>0, 6*g21 - 6<0, False
194, g21>1 && g21>0, 6*g21 - 6<0, False
195, g21>1 && g21>0, g21^2 - 1<0, False
196, g21>1 && g21>0, 5*g21^2 - 4*g21 - 1<0, False
197, g21>1 && g21>0, 6*g21 - 6<0, False
198, g21>1 && g21>0, 3*g21 - 3<0, False
199, g21>1 && g21>0, 7*g21 - 7<0, False
200, g21>1 && g21>0, g21 - 1<0, False
201, g21>1 && g21>0, 4*g21 - 4<0, False
202, g21>1 && g21>0, 8*g21^2 - 8*g21<0, False
203, g21>1 && g21>0, g21^2 - g21<0, False
204, g21>1 && g21>0, 8*g21 - 8<0, False
205, g21>1 && g21>0, g21^2 - 1<0, False
206, g21>1 && g21>0, 6*g21 - 6<0, False
207, g21>1 && g21>0, g21 - 1<0, False
208, g21>1 && g21>0, 5*g21^2 - 4*g21 - 1<0, False
209, g21>1 && g21>0, 6*g21 - 6<0, False
210, g21>1 && g21>0, 12*g21 - 12<0, False
211, g21>1 && g21>0, g21^2 - 1<0, False
212, g21>1 && g21>0, g21 - 1<0, False
213, g21>1 && g21>0, g21^2 - g21<0, False
214, g21>1 && g21>0, 4*g21 - 4<0, False
215, g21>1 && g21>0, 6*g21 - 6<0, False
216, g21>1 && g21>0, 6*g21 - 6<0, False
217, g21>1 && g21>0, g21 - 1<0, False
218, g21>1 && g21>0, 6*g21 - 6<0, False
219, g21>1 && g21>0, g21 - 1<0, False
220, g21>1 && g21>0, g21 - 1<0, False
221, g21>1 && g21>0, g21 - 1<0, False
222, g21>1 && g21>0, 4*g21^2 - 4*g21<0, False
223, g21>1 && g21>0, 4*g21 - 4<0, False
224, g21>1 && g21>0, g21 - 1<0, False
225, g21>1 && g21>0, 4*g21 - 4<0, False
226, g21>1 && g21>0, 3*g21 - 3<0, False
227, g21>1 && g21>0, 4*g21 - 4<0, False
228, g21>1 && g21>0, g21 - 1<0, False
229, g21>1 && g21>0, 2*g21 - 2<0, False
230, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
231, g21>1 && g21>0, 2*g21 - 2<0, False
232, g21>1 && g21>0, 2*g21 - 2<0, False
233, g21>1 && g21>0, 2*g21^2 - 2*g21<0, False
234, g21>1 && g21>0, 2*g21 - 2<0, False
235, g21>1 && g21>0, 4*g21 - 4<0, False
236, g21>1 && g21>0, 4*g21 - 4<0, False
237, g21>1 && g21>0, 2*g21 - 2<0, False
238, g21>1 && g21>0, 2*g21 - 2<0, False
239, g21>1 && g21>0, 4*g21 - 4<0, False
240, g21>1 && g21>0, 2*g21 - 2<0, False
241, g21>1 && g21>0, g21 - 1<0, False
242, g21>1 && g21>0, g21 - 1<0, False
