Line, Expression, Evaluation
41, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12*g23>0, False
42, g12>1 && g12>0 && g23>1 && g23>0, -g12^2 - 3*g12*g23 + 3*g12 - g23 + 2>0, False
43, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2*g23 - 3*g12*g23^2 + 3*g12*g23 + 2*g12 + g23>0, False
44, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + 1>0, False
45, g12>1 && g12>0 && g23>1 && g23>0, -6*g12^2*g23 - 6*g12*g23^2 + 6*g12*g23 + 4*g12 + 2*g23>0, False
46, g12>1 && g12>0 && g23>1 && g23>0, -g12^2 - g12*g23 + 2*g12 - g23^2 + g23>0, False
47, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12^2>0, False
48, g12>1 && g12>0 && g23>1 && g23>0, -6*g12^2*g23 + 3*g12^2 - 3*g12*g23 + 6*g12>0, False
49, g12>1 && g12>0 && g23>1 && g23>0, -g12 - g23 + 2>0, False
50, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + g12^2 - g12*g23 + 2*g12>0, False
51, g12>1 && g12>0 && g23>1 && g23>0, -4*g12 - 4*g23 + 8>0, False
52, g12>1 && g12>0 && g23>1 && g23>0, -g12 - g23 + 2>0, False
53, g12>1 && g12>0 && g23>1 && g23>0, -8*g12*g23 - 2*g12 - 3*g23^2 + 8*g23 + 5>0, False
54, g12>1 && g12>0 && g23>1 && g23>0, -3*g12 - 3*g23 + 6>0, False
55, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + g12*g23^2 + g12*g23>0, False
56, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23^2 - 2*g12*g23 + 2*g23 + 1>0, False
57, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2*g12>0, False
58, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23 - g12 - g23 + 3>0, False
59, g12>1 && g12>0 && g23>1 && g23>0, -3*g12*g23 - g12 - g23^2 + 3*g23 + 2>0, False
60, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23^2 + g23>0, False
61, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2 - 6*g12*g23 + 6*g12 - 2*g23 + 4>0, False
62, g12>1 && g12>0 && g23>1 && g23>0, -g12 - g23 + 2>0, False
63, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12*g23^2>0, False
64, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12^2*g23>0, False
65, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2 - 6*g12*g23 + 6*g12 - 2*g23 + 4>0, False
66, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2>0, False
67, g12>1 && g12>0 && g23>1 && g23>0, 4 - 4*g23>0, False
68, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23 + g12^2>0, False
69, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23^2 + 2*g12^2*g23 + 2*g12*g23>0, False
70, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 - g23^2 + 2*g23 + 1>0, False
71, g12>1 && g12>0 && g23>1 && g23>0, -8*g12^2*g23 + 4*g12^2 - 4*g12*g23 + 8*g12>0, False
72, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23^2 - g12*g23 + g23 + 1>0, False
73, g12>1 && g12>0 && g23>1 && g23>0, 1 - g23>0, False
74, g12>1 && g12>0 && g23>1 && g23>0, 1 - g12>0, False
75, g12>1 && g12>0 && g23>1 && g23>0, -6*g12*g23 + 6*g12>0, False
76, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + g12^2*g23 + g12*g23>0, False
77, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - g12*g23 + g23^2 + 2*g23>0, False
78, g12>1 && g12>0 && g23>1 && g23>0, 2 - 2*g23>0, False
79, g12>1 && g12>0 && g23>1 && g23>0, 3 - 3*g23>0, False
80, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23^2 + g23^2>0, False
81, g12>1 && g12>0 && g23>1 && g23>0, -6*g12^2*g23 + 3*g12^2 - 3*g12*g23 + 6*g12>0, False
82, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - 4*g12*g23 + 4*g23 + 2>0, False
83, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12*g23>0, False
84, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 + 2*g12^2 - 2*g12*g23 + 4*g12>0, False
85, g12>1 && g12>0 && g23>1 && g23>0, 1 - g23^2>0, False
86, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23 - g12 - g23 + 3>0, False
87, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2*g23 - 6*g12*g23 + 6*g12 + 3>0, False
88, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23^2 - g12*g23 + g23 + 1>0, False
89, g12>1 && g12>0 && g23>1 && g23>0, -3*g12*g23 + 3>0, False
90, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12^2*g23>0, False
91, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2 - 12*g12*g23 + 12*g12 - 4*g23 + 8>0, False
92, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2*g23>0, False
93, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2 - 4*g12*g23^2 + 4*g12*g23>0, False
94, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - g12*g23^2 + 3*g12*g23>0, False
95, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23 + 4>0, False
96, g12>1 && g12>0 && g23>1 && g23>0, -g12^2 - 3*g12*g23 + 3*g12 - g23 + 2>0, False
97, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2*g12>0, False
98, g12>1 && g12>0 && g23>1 && g23>0, 1 - g12>0, False
99, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23 + g12^2 - 2*g12*g23^2 + 2*g12*g23>0, False
100, g12>1 && g12>0 && g23>1 && g23>0, -3*g12*g23^2 - 5*g12*g23 + 5*g23 + 3>0, False
101, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 3*g12*g23^2 + 2*g12*g23 + g12 + 2>0, False
102, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - g12*g23^2 + 3*g12*g23>0, False
103, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2*g23>0, False
104, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2*g23 - 3*g12*g23^2 + 3*g12*g23 + 2*g12 + g23>0, False
105, g12>1 && g12>0 && g23>1 && g23>0, 1 - g23^2>0, False
106, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23^2 + 2*g12*g23^2 + 2*g12*g23>0, False
107, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2 - 2*g12*g23 + 4*g12 - 3*g23^2 + 2*g23 + 1>0, False
108, g12>1 && g12>0 && g23>1 && g23>0, -g12 - g23 + 2>0, False
109, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + g12^2 - g12*g23 + 2*g12>0, False
110, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2*g23 + 3*g12^2>0, False
111, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23^2 + 2*g12^2*g23 + 2*g12*g23>0, False
112, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12>0, False
113, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + g12^2*g23 + g12*g23>0, False
114, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - g12*g23 + g23^2 + 2*g23>0, False
115, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12*g23^2>0, False
116, g12>1 && g12>0 && g23>1 && g23>0, -6*g12*g23 - 2*g12 - 2*g23^2 + 6*g23 + 4>0, False
117, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23^2 - 2*g12*g23 + 2*g23 + 1>0, False
118, g12>1 && g12>0 && g23>1 && g23>0, -6*g12^2*g23 - 6*g12*g23^2 + 6*g12*g23 + 4*g12 + 2*g23>0, False
119, g12>1 && g12>0 && g23>1 && g23>0, -8*g12^2*g23 - 9*g12*g23^2 + 8*g12*g23 + 5*g12 + 2*g23 + 2>0, False
120, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23 + g12^2 - 2*g12*g23^2 + 2*g12*g23>0, False
121, g12>1 && g12>0 && g23>1 && g23>0, -g12^2 - g12*g23 + 2*g12 - g23^2 + g23>0, False
122, g12>1 && g12>0 && g23>1 && g23>0, -8*g12*g23 + 8*g12>0, False
123, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12*g23>0, False
124, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23 - 2*g12*g23 + 2*g12 + 1>0, False
125, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12^2*g23>0, False
126, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12>0, False
127, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2 - 9*g12*g23 + 9*g12 - 3*g23 + 6>0, False
128, g12>1 && g12>0 && g23>1 && g23>0, -3*g12*g23 - g12 - g23^2 + 3*g23 + 2>0, False
129, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12^2*g23>0, False
130, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 3*g12*g23^2 + 2*g12*g23 + g12 + 2>0, False
131, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23 - g12 - g23 + 3>0, False
132, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23 + 4*g12>0, False
133, g12>1 && g12>0 && g23>1 && g23>0, -g23^2 + g23>0, False
134, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 + 2*g12^2 - 2*g12*g23 + 4*g12>0, False
135, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12^2*g23>0, False
136, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23 + 1>0, False
137, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23^2 + g23^2>0, False
138, g12>1 && g12>0 && g23>1 && g23>0, 2 - 2*g12>0, False
139, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2*g12>0, False
140, g12>1 && g12>0 && g23>1 && g23>0, -g12^2 - g12*g23 + 2*g12 - g23^2 + g23>0, False
141, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 4*g12*g23 + 4*g12 + 2>0, False
142, g12>1 && g12>0 && g23>1 && g23>0, 2 - 2*g23>0, False
143, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + g12^2*g23 + g12*g23>0, False
144, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23 + g12^2>0, False
145, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 - g12*g23^2 + g12*g23 + g23>0, False
146, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2 - 4*g12*g23^2 + 4*g12*g23>0, False
147, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 - g23^2 + 2*g23 + 1>0, False
148, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2>0, False
149, g12>1 && g12>0 && g23>1 && g23>0, -6*g12*g23 + 6*g12>0, False
150, g12>1 && g12>0 && g23>1 && g23>0, -3*g12 - 3*g23 + 6>0, False
151, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 + 2*g12*g23>0, False
152, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2*g23 + 3*g12^2>0, False
153, g12>1 && g12>0 && g23>1 && g23>0, -2*g12 - 2*g23 + 4>0, False
154, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12^2*g23>0, False
155, g12>1 && g12>0 && g23>1 && g23>0, -6*g12*g23 - 2*g12 - 2*g23^2 + 6*g23 + 4>0, False
156, g12>1 && g12>0 && g23>1 && g23>0, -3*g12*g23 - g12 - g23^2 + 3*g23 + 2>0, False
157, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 - 2*g12 - 2*g23 + 6>0, False
158, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23 - g12 - g23 + 3>0, False
159, g12>1 && g12>0 && g23>1 && g23>0, 1 - g23>0, False
160, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - g12*g23 + g23^2 + 2*g23>0, False
161, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23 - 2*g12*g23 + 2*g12 + 1>0, False
162, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12^2*g23>0, False
163, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + g12^2*g23 - 2*g12*g23^2 + 2*g12*g23>0, False
164, g12>1 && g12>0 && g23>1 && g23>0, 1 - g12>0, False
165, g12>1 && g12>0 && g23>1 && g23>0, -3*g12*g23 - 3*g12 - 3*g23 + 9>0, False
166, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23^2 - 2*g12*g23 + 2*g23^2 + 4*g23>0, False
167, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + g12*g23^2 + g12*g23>0, False
168, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 + 2*g23^2>0, False
169, g12>1 && g12>0 && g23>1 && g23>0, -3*g12*g23^2 - g12*g23 + g23^2 + 3*g23>0, False
170, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 + 2*g12>0, False
171, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2*g23>0, False
172, g12>1 && g12>0 && g23>1 && g23>0, -6*g12^2*g23^2 + 2*g12^2*g23 + 2*g12*g23 + 2*g12>0, False
173, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23 + 1>0, False
174, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2 - 9*g12*g23 + 9*g12 - 3*g23 + 6>0, False
175, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2*g23 - 3*g12*g23^2 + 3*g12*g23 + 2*g12 + g23>0, False
176, g12>1 && g12>0 && g23>1 && g23>0, -3*g12^2*g23 - 6*g12*g23 + 6*g12 + 3>0, False
177, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23 + g12^2>0, False
178, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 - 8*g12*g23 + 8*g12 + 4>0, False
179, g12>1 && g12>0 && g23>1 && g23>0, 1 - g23>0, False
180, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23^2 - 2*g12*g23 + 2*g23 + 1>0, False
181, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12*g23>0, False
182, g12>1 && g12>0 && g23>1 && g23>0, -g12^2 - 3*g12*g23 + 3*g12 - g23 + 2>0, False
183, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2>0, False
184, g12>1 && g12>0 && g23>1 && g23>0, 3 - 3*g23>0, False
185, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 + 2*g12>0, False
186, g12>1 && g12>0 && g23>1 && g23>0, -g12*g23 + 1>0, False
187, g12>1 && g12>0 && g23>1 && g23>0, 2 - 2*g12>0, False
188, g12>1 && g12>0 && g23>1 && g23>0, -g12^2*g23^2 + 1>0, False
189, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2 - 2*g12*g23 + 4*g12 - 2*g23^2 + 2*g23>0, False
190, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 4*g12*g23 + 4*g12 + 2>0, False
191, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23 - 2*g12 - 2*g23 + 8>0, False
192, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 + 4*g12^2 - 4*g12*g23 + 4*g12>0, False
193, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12*g23>0, False
194, g12>1 && g12>0 && g23>1 && g23>0, -6*g12^2*g23^2 + 2*g12^2*g23 + 4*g12^2 - 4*g12*g23^2 + 4*g12*g23>0, False
195, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 + 2*g12 - 2*g23^2 + 2*g23>0, False
196, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23 + 4*g12 - 2*g23 + 2>0, False
197, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23^2 + 4*g12^2*g23>0, False
198, g12>1 && g12>0 && g23>1 && g23>0, -6*g12*g23 + 6*g12>0, False
199, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - 4*g12*g23 + 4*g23 + 2>0, False
200, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 2*g12*g23^2 + 4*g12*g23>0, False
201, g12>1 && g12>0 && g23>1 && g23>0, -12*g12*g23 - 4*g12 - 4*g23 + 20>0, False
202, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23^2 - 6*g12^2*g23 - 6*g12*g23^2 + 10*g12*g23 + 4*g12 + 2*g23>0, False
203, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23^2 + 4*g12*g23>0, False
204, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23 - 2*g12 - 2*g23 + 8>0, False
205, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 2*g12^2 - 8*g12*g23 + 10*g12 - 2*g23 + 4>0, False
206, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 - 2*g12^2 - 4*g12*g23^2 + 6*g12*g23 + 4*g12 - 2*g23^2 + 2*g23>0, False
207, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12*g23^2>0, False
208, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12^2*g23>0, False
209, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12^2*g23>0, False
210, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12*g23>0, False
211, g12>1 && g12>0 && g23>1 && g23>0, -6*g12*g23 - 2*g12 - 2*g23 + 10>0, False
212, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 4*g12*g23 + 4*g12 + 2>0, False
213, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2*g23>0, False
214, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23 - 2*g12 + 4*g23 + 2>0, False
215, g12>1 && g12>0 && g23>1 && g23>0, -8*g12^2*g23 - 4*g12^2 - 20*g12*g23 + 28*g12 - 4*g23 + 8>0, False
216, g12>1 && g12>0 && g23>1 && g23>0, -8*g12*g23 - 4*g12 - 4*g23 + 16>0, False
217, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2>0, False
218, g12>1 && g12>0 && g23>1 && g23>0, -6*g12*g23 + 6>0, False
219, g12>1 && g12>0 && g23>1 && g23>0, -6*g12^2*g23 - 6*g12*g23 + 12*g12>0, False
220, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2*g23>0, False
221, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23^2 - 4*g12*g23 + 4*g23^2 + 4*g23>0, False
222, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 2*g12*g23^2 + 4*g12*g23>0, False
223, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - 4*g12*g23 - 2*g23^2 + 6*g23 + 2>0, False
224, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 - 2*g12^2 - 10*g12*g23 + 14*g12 - 2*g23 + 4>0, False
225, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 - 4*g12*g23 + 4*g12 + 2>0, False
226, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2 - 4*g12*g23 + 4*g12>0, False
227, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2>0, False
228, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23 - 2*g12 - 2*g23 + 8>0, False
229, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 - 2*g12^2 - 6*g12*g23^2 + 6*g12*g23 + 6*g12 - 2*g23^2 + 2*g23>0, False
230, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 + 2*g23>0, False
231, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 - 2*g12^2*g23 + 4*g12*g23>0, False
232, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 + 2*g12>0, False
233, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2>0, False
234, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12*g23>0, False
235, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2>0, False
236, g12>1 && g12>0 && g23>1 && g23>0, -8*g12^2*g23 + 4*g12^2 - 4*g12*g23 + 8*g12>0, False
237, g12>1 && g12>0 && g23>1 && g23>0, -6*g12^2*g23 + 6*g12^2>0, False
238, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - 2*g12*g23 + 2*g23 + 2>0, False
239, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 + 4*g12^2>0, False
240, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 + 2*g23^2>0, False
241, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23^2 + 2*g12*g23>0, False
242, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2>0, False
243, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 + 4*g12^2 - 4*g12*g23 + 4*g12>0, False
244, g12>1 && g12>0 && g23>1 && g23>0, -4*g12*g23 - 2*g12 - 2*g23 + 8>0, False
245, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - 2*g12*g23 + 2*g23 + 2>0, False
246, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 + 2>0, False
247, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23 - 2*g12 - 2*g23 + 6>0, False
248, g12>1 && g12>0 && g23>1 && g23>0, -2*g12^2*g23 + 2*g12^2>0, False
249, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23^2 + 2*g12^2*g23 + 2*g12^2 - 4*g12*g23^2 + 4*g12*g23>0, False
250, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 + 2*g12^2 - 2*g12*g23 + 4*g12>0, False
251, g12>1 && g12>0 && g23>1 && g23>0, -6*g12*g23 + 6>0, False
252, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - 8*g12*g23 - 2*g12 - 2*g23^2 + 10*g23 + 4>0, False
253, g12>1 && g12>0 && g23>1 && g23>0, -2*g12*g23^2 - 4*g12*g23 + 2*g23^2 + 4*g23>0, False
254, g12>1 && g12>0 && g23>1 && g23>0, -4*g12^2*g23 + 2*g12^2 - 2*g12*g23 + 4*g12>0, False
