Line, Expression, Evaluation
60, g23<1 && g23>0, 4*g23 - 4>0, False
61, g23<1 && g23>0, 6*g23 - 6>0, False
62, g23<1 && g23>0, 4*g23^2 - 4*g23>0, False
63, g23<1 && g23>0, 6*g23 - 6>0, False
64, g23<1 && g23>0, 2*g23 - 2>0, False
65, g23<1 && g23>0, 2*g23 - 2>0, False
66, g23<1 && g23>0, 8*g23 - 8>0, False
67, g23<1 && g23>0, 2*g23 - 2>0, False
68, g23<1 && g23>0, 2*g23^2 - 2*g23>0, False
69, g23<1 && g23>0, 4*g23 - 4>0, False
70, g23<1 && g23>0, 2*g23^2 - 2*g23>0, False
71, g23<1 && g23>0, 8*g23 - 8>0, False
72, g23<1 && g23>0, 2*g23^2 - 2>0, False
73, g23<1 && g23>0, 6*g23 - 6>0, False
74, g23<1 && g23>0, 4*g23^2 - 2*g23 - 2>0, False
75, g23<1 && g23>0, 2*g23^2 - 2>0, False
76, g23<1 && g23>0, 4*g23 - 4>0, False
77, g23<1 && g23>0, 16*g23 - 16>0, False
78, g23<1 && g23>0, 8*g23^2 - 4*g23 - 4>0, False
79, g23<1 && g23>0, 2*g23^2 - 2*g23>0, False
80, g23<1 && g23>0, 2*g23^2 - 2*g23>0, False
81, g23<1 && g23>0, 6*g23 - 6>0, False
82, g23<1 && g23>0, 4*g23^2 - 2*g23 - 2>0, False
83, g23<1 && g23>0, 6*g23 - 6>0, False
84, g23<1 && g23>0, 2*g23^2 - 2>0, False
85, g23<1 && g23>0, 2*g23^2 - 2>0, False
86, g23<1 && g23>0, 6*g23 - 6>0, False
87, g23<1 && g23>0, 12*g23 - 12>0, False
88, g23<1 && g23>0, 2*g23^2 + 2*g23 - 4>0, False
89, g23<1 && g23>0, 2*g23 - 2>0, False
90, g23<1 && g23>0, 5*g23^2 - 4*g23 - 1>0, False
91, g23<1 && g23>0, g23^2 - 1>0, False
92, g23<1 && g23>0, 5*g23^2 - 4*g23 - 1>0, False
93, g23<1 && g23>0, g23^2 - 1>0, False
94, g23<1 && g23>0, 4*g23^2 - 4*g23>0, False
95, g23<1 && g23>0, 6*g23 - 6>0, False
96, g23<1 && g23>0, 3*g23 - 3>0, False
97, g23<1 && g23>0, 12*g23 - 12>0, False
98, g23<1 && g23>0, 6*g23 - 6>0, False
99, g23<1 && g23>0, 4*g23 - 4>0, False
100, g23<1 && g23>0, g23^2 - 1>0, False
101, g23<1 && g23>0, 5*g23^2 - 4*g23 - 1>0, False
102, g23<1 && g23>0, 8*g23 - 8>0, False
103, g23<1 && g23>0, g23 - 1>0, False
104, g23<1 && g23>0, g23 - 1>0, False
105, g23<1 && g23>0, 4*g23 - 4>0, False
106, g23<1 && g23>0, 6*g23 - 6>0, False
107, g23<1 && g23>0, g23 - 1>0, False
108, g23<1 && g23>0, 6*g23 - 6>0, False
109, g23<1 && g23>0, 6*g23 - 6>0, False
110, g23<1 && g23>0, 6*g23 - 6>0, False
111, g23<1 && g23>0, 3*g23 - 3>0, False
112, g23<1 && g23>0, g23 - 1>0, False
113, g23<1 && g23>0, g23^2 - g23>0, False
114, g23<1 && g23>0, g23^2 - g23>0, False
115, g23<1 && g23>0, 2*g23^2 - 2*g23>0, False
116, g23<1 && g23>0, 2*g23 - 2>0, False
117, g23<1 && g23>0, 2*g23^2 - 2*g23>0, False
118, g23<1 && g23>0, 4*g23 - 4>0, False
119, g23<1 && g23>0, 2*g23 - 2>0, False
120, g23<1 && g23>0, 4*g23 - 4>0, False
121, g23<1 && g23>0, 2*g23 - 2>0, False
122, g23<1 && g23>0, 4*g23 - 4>0, False
123, g23<1 && g23>0, 2*g23 - 2>0, False
124, g23<1 && g23>0, g23 - 1>0, False
125, g23<1 && g23>0, g23 - 1>0, False
